"","X","name","key","decimalLatitude","decimalLongitude","issues","cells","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19"
"1",1,"Eugenia arenaria",1423906991,-22.571111,-43.478611,"cdround,gass84",23339917,189,100,59,2049,269,102,167,214,163,216,163,1689,272,40,59,761,137,695,137
"2",2,"Eugenia arenaria",1123827995,-22.286389,-41.730556,"gass84",23279479,229,88,59,1935,299,150,149,243,204,254,204,1133,175,41,44,457,125,349,125
"3",3,"Eugenia arenaria",1097403416,-22.8832603957263,-42.0186864083892,"cdrep,iddatunl",23409072,230,63,56,1687,287,175,112,241,209,252,209,840,109,37,30,288,120,231,120
"4",4,"Eugenia arenaria",1316163124,-20.123,-40.546333,"gass84,iddatunl",22830227,225,95,62,1670,301,150,151,240,205,247,204,1218,199,40,51,544,142,365,153
"5",6,"Eugenia arenaria",1424245716,-22.931389,-42.216944,"cdround,gass84,rdatm",23417707,230,68,56,1786,292,171,121,243,209,254,209,917,122,40,32,320,127,267,127
"6",7,"Eugenia arenaria",1424067422,-22.733056,-41.963889,"cdround,gass84",23374513,229,70,57,1735,290,168,122,241,208,252,208,930,129,39,35,338,121,273,121
"7",8,"Eugenia arenaria",1424245583,-22.949167,-42.071944,"cdround,gass84,rdatm",23417711,229,62,55,1714,287,176,111,241,209,252,209,832,108,38,29,283,124,220,124
"8",9,"Eugenia arenaria",1123797556,-19.971389,-40.530278,"gass84",22804308,212,98,64,1655,288,135,153,226,191,233,191,1272,203,40,51,567,147,390,156
"9",10,"Eugenia arenaria",1077565316,-22.555556,-44.083333,"gass84,txmatfuz",23339903,205,114,60,2266,291,104,187,231,174,232,174,1369,242,19,70,679,75,626,75
"10",11,"Eugenia arenaria",1252620411,-22.833333,-41.95,"gass84",23391794,228,67,56,1735,288,170,118,240,208,252,208,894,119,39,33,316,123,252,123
"11",12,"Eugenia arenaria",1213642907,-13.6,-39.716667,"gass84,iddatunl",21482407,209,73,65,1272,266,155,111,190,203,223,190,1199,122,69,16,337,245,312,337
"12",15,"Eugenia arenaria",1097692177,-22.9241607343727,-42.5104204094686,"cdrep,iddatunl",23417700,232,75,55,1947,299,165,134,247,208,258,208,1059,141,44,36,376,135,344,135
"13",16,"Eugenia arenaria",1424273278,-22.433333,-42.833333,"cdround,elmms,gass84,rdatm",23314013,220,101,59,2218,303,132,171,246,191,248,191,1499,246,34,59,665,116,610,116
"14",17,"Eugenia arenaria",1097620786,-18.7145875133824,-40.4005752991837,"cdrep",22545111,240,102,68,1502,315,165,150,251,220,259,220,1133,179,34,54,508,121,361,121
"15",18,"Eugenia arenaria",1228195142,-10.8339,-52.8731,"gass84",20911852,254,141,69,663,353,151,202,255,245,260,244,2144,354,3,75,1028,28,559,54
"16",19,"Eugenia arenaria",1090474283,-12.716667,-39.7,"gass84",21300968,228,74,64,1441,286,171,115,239,216,243,207,567,87,19,46,226,70,201,84
"17",20,"Eugenia arenaria",1090511649,-13.164722,-39.658611,"gass84",21387369,206,72,65,1343,263,153,110,221,198,221,186,996,111,51,19,289,177,289,253
